area_code,area_name,period,indicator,measure,unit,value
E06000055,Bedford,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,872
E08000002,Bury,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1017
E06000050,Cheshire West and Chester,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,839
E06000015,Derby,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1070
E92000001,England,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,938
E06000006,Halton,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1045
E06000042,Milton Keynes,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,865
E06000061,North Northamptonshire,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1060
E06000031,Peterborough,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,838
E08000029,Solihull,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1046
E06000025,South Gloucestershire,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1168
E08000007,Stockport,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1032
E06000004,Stockton-on-Tees,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1162
E06000030,Swindon,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,895
E06000020,Telford and Wrekin,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1149
E08000009,Trafford,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,847
E06000007,Warrington,2022/23,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1090
E06000055,Bedford,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,899
E08000002,Bury,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1035
E06000050,Cheshire West and Chester,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,908
E06000015,Derby,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,998
E92000001,England,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,932
E06000006,Halton,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1109
E06000042,Milton Keynes,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,841
E06000061,North Northamptonshire,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1022
E06000031,Peterborough,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,797
E08000029,Solihull,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1012
E06000025,South Gloucestershire,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1152
E08000007,Stockport,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1039
E06000004,Stockton-on-Tees,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1101
E06000030,Swindon,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,955
E06000020,Telford and Wrekin,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1097
E08000009,Trafford,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,895
E06000007,Warrington,2023/24,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1127
E06000055,Bedford,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,880
E08000002,Bury,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1007
E06000050,Cheshire West and Chester,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,910
E06000015,Derby,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1041
E92000001,England,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,959
E06000006,Halton,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1087
E06000042,Milton Keynes,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,918
E06000061,North Northamptonshire,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1007
E06000031,Peterborough,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,888
E08000029,Solihull,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1077
E06000025,South Gloucestershire,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1178
E08000007,Stockport,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1029
E06000004,Stockton-on-Tees,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1105
E06000030,Swindon,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,956
E06000020,Telford and Wrekin,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1072
E08000009,Trafford,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,935
E06000007,Warrington,2024/25,"Apprenticeship starts rate per 100,000 population","Rate per 100,000 population",Persons,1201
