area_code,area_name,period,indicator,measure,unit,value
E08000007,Stockport,2016,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.21
E08000007,Stockport,2016,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.92
E06000004,Stockton-on-Tees,2016,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.02
E06000004,Stockton-on-Tees,2016,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,4.86
E06000030,Swindon,2016,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.47
E06000030,Swindon,2016,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.67
E06000020,Telford and Wrekin,2016,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.10
E06000020,Telford and Wrekin,2016,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.24
E08000009,Trafford,2016,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.56
E08000009,Trafford,2016,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.75
E06000007,Warrington,2016,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.14
E06000007,Warrington,2016,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.00
E06000055,Bedford,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.35
E06000055,Bedford,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.76
E08000002,Bury,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.57
E08000002,Bury,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.70
E06000050,Cheshire West and Chester,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.19
E06000050,Cheshire West and Chester,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.70
E06000015,Derby,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,4.50
E06000015,Derby,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.08
E92000001,England,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.91
E92000001,England,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.91
E06000006,Halton,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,4.76
E06000006,Halton,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.24
E06000042,Milton Keynes,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.66
E06000042,Milton Keynes,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.43
E06000061,North Northamptonshire,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.28
E06000061,North Northamptonshire,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.04
E06000031,Peterborough,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.67
E06000031,Peterborough,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.04
E08000029,Solihull,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.74
E08000029,Solihull,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.15
E06000025,South Gloucestershire,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.01
E06000025,South Gloucestershire,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.48
E08000007,Stockport,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.55
E08000007,Stockport,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.06
E06000004,Stockton-on-Tees,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.64
E06000004,Stockton-on-Tees,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.37
E06000030,Swindon,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.09
E06000030,Swindon,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.45
E06000020,Telford and Wrekin,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.44
E06000020,Telford and Wrekin,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.77
E08000009,Trafford,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.94
E08000009,Trafford,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.71
E06000007,Warrington,2017,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.35
E06000007,Warrington,2017,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.21
E06000055,Bedford,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.83
E06000055,Bedford,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.41
E08000002,Bury,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.23
E08000002,Bury,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.60
E06000050,Cheshire West and Chester,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.99
E06000050,Cheshire West and Chester,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.65
E06000015,Derby,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,4.28
E06000015,Derby,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,4.85
E92000001,England,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.04
E92000001,England,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.04
E06000006,Halton,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,4.79
E06000006,Halton,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.07
E06000042,Milton Keynes,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.79
E06000042,Milton Keynes,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.28
E06000061,North Northamptonshire,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.60
E06000061,North Northamptonshire,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.50
E06000031,Peterborough,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.82
E06000031,Peterborough,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.33
E08000029,Solihull,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.62
E08000029,Solihull,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.00
E06000025,South Gloucestershire,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.21
E06000025,South Gloucestershire,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.83
E08000007,Stockport,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.99
E08000007,Stockport,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.09
E06000004,Stockton-on-Tees,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.50
E06000004,Stockton-on-Tees,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.43
E06000030,Swindon,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.60
E06000030,Swindon,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.60
E06000020,Telford and Wrekin,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.19
E06000020,Telford and Wrekin,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.37
E08000009,Trafford,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.27
E08000009,Trafford,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.57
E06000007,Warrington,2018,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.31
E06000007,Warrington,2018,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.85
E06000055,Bedford,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.03
E06000055,Bedford,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.93
E08000002,Bury,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.81
E08000002,Bury,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.83
E06000050,Cheshire West and Chester,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.90
E06000050,Cheshire West and Chester,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.46
E06000015,Derby,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,4.22
E06000015,Derby,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.43
E92000001,England,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.88
E92000001,England,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.88
E06000006,Halton,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,4.92
E06000006,Halton,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.33
E06000042,Milton Keynes,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.32
E06000042,Milton Keynes,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.83
E06000061,North Northamptonshire,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.67
E06000061,North Northamptonshire,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.50
E06000031,Peterborough,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.78
E06000031,Peterborough,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.16
E08000029,Solihull,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.44
E08000029,Solihull,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.11
E06000025,South Gloucestershire,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.75
E06000025,South Gloucestershire,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.69
E08000007,Stockport,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.74
E08000007,Stockport,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.98
E06000004,Stockton-on-Tees,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.06
E06000004,Stockton-on-Tees,2019,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,4.99
E06000030,Swindon,2019,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.62
