area_code,area_name,period,indicator,measure,unit,value
E06000007,Warrington,2015/16,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,47.3
E06000014,York,2015/16,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,57.2
E06000055,Bedford,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,59.3
E08000002,Bury,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,47.3
E06000050,Cheshire West and Chester,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,42
E06000015,Derby,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,64.7
E92000001,England,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,56.3
E06000035,Medway,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,57.2
E06000042,Milton Keynes,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,49.4
E06000031,Peterborough,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,58.1
E06000038,Reading,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,67.9
E08000029,Solihull,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,57.6
E06000025,South Gloucestershire,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,50.8
E08000007,Stockport,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,41
E06000030,Swindon,2016/17,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,61.6
