area_code,area_name,period,indicator,measure,unit,value
E92000001,England,2022-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,42.7
E92000001,England,2022-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,45.8
E92000001,England,2022-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,48.6
E92000001,England,2022-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,52.7
E92000001,England,2023-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,55.7
E92000001,England,2023-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,60.5
E92000001,England,2023-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,66.7
E92000001,England,2023-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,75.2
E92000001,England,2024-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,82
E92000001,England,2024-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,91.1
E06000035,Medway,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,6.4
E06000035,Medway,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,6.1
E06000035,Medway,2022-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,15.8
E06000035,Medway,2022-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,17.2
E06000035,Medway,2022-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,17.9
E06000035,Medway,2022-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,33.7
E06000035,Medway,2023-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,33.9
E06000035,Medway,2023-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,37.9
E06000035,Medway,2023-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,39
E06000035,Medway,2023-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,39.7
E06000035,Medway,2024-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,40.7
E06000035,Medway,2024-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,60.4
E06000042,Milton Keynes,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,134.7
E06000042,Milton Keynes,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,137.7
E06000042,Milton Keynes,2022-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,137.3
E06000042,Milton Keynes,2022-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,140.3
E06000042,Milton Keynes,2022-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,126.9
E06000042,Milton Keynes,2022-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,162.1
E06000042,Milton Keynes,2023-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,154.1
E06000042,Milton Keynes,2023-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,165.9
E06000042,Milton Keynes,2023-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,174.9
E06000042,Milton Keynes,2023-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,178.7
E06000042,Milton Keynes,2024-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,176.3
E06000042,Milton Keynes,2024-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,207.8
E06000031,Peterborough,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,32.6
E06000031,Peterborough,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,32.6
E06000031,Peterborough,2022-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,34.5
E06000031,Peterborough,2022-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,34.5
E06000031,Peterborough,2022-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,34.1
E06000031,Peterborough,2022-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,33.6
E06000031,Peterborough,2023-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,33.7
E06000031,Peterborough,2023-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,34.7
E06000031,Peterborough,2023-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,37.4
E06000031,Peterborough,2023-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,38.8
E06000031,Peterborough,2024-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,41.6
E06000031,Peterborough,2024-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,55.5
E06000038,Reading,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,36.8
E06000038,Reading,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,38.7
E06000038,Reading,2022-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,39.9
E06000038,Reading,2022-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,59.9
E06000038,Reading,2022-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,63
E06000038,Reading,2022-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,71.7
E06000038,Reading,2023-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,64.1
E06000038,Reading,2023-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,67
E06000038,Reading,2023-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,70.5
E06000038,Reading,2023-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,78
E06000038,Reading,2024-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,80.3
E06000038,Reading,2024-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,158.8
E08000029,Solihull,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,53.3
E08000029,Solihull,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,54.7
E08000029,Solihull,2022-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,56.6
E08000029,Solihull,2022-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,58.4
E08000029,Solihull,2022-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,61.6
E08000029,Solihull,2022-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,64.8
E08000029,Solihull,2023-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,58.6
E08000029,Solihull,2023-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,62.3
E08000029,Solihull,2023-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,67.4
E08000029,Solihull,2023-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,147.7
E08000029,Solihull,2024-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,151.8
E08000029,Solihull,2024-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,157.8
E06000025,South Gloucestershire,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,34
E06000025,South Gloucestershire,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,41.3
E06000025,South Gloucestershire,2022-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,44.8
E06000025,South Gloucestershire,2022-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,54.5
E06000025,South Gloucestershire,2022-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,57
