area_code,area_name,period,indicator,measure,unit,value
E92000001,England,2019/20,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E10000013,Gloucestershire,2019/20,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E10000015,Hertfordshire,2019/20,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E10000025,Oxfordshire,2019/20,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E08000029,Solihull,2019/20,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E08000007,Stockport,2019/20,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E10000030,Surrey,2019/20,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E08000009,Trafford,2019/20,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E09000006,Bromley,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E06000060,Buckinghamshire,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E10000003,Cambridgeshire,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E06000049,Cheshire East,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E92000001,England,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E10000013,Gloucestershire,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E10000015,Hertfordshire,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E10000025,Oxfordshire,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E08000029,Solihull,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E08000007,Stockport,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E10000030,Surrey,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E08000009,Trafford,2020/21,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,NA
E09000006,Bromley,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,69
E06000060,Buckinghamshire,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,61
E10000003,Cambridgeshire,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,58
E06000049,Cheshire East,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,61
E92000001,England,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,59
E10000013,Gloucestershire,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,57
E10000015,Hertfordshire,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,60
E10000025,Oxfordshire,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,58
E08000029,Solihull,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,61
E08000007,Stockport,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,62
E10000030,Surrey,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,65
E08000009,Trafford,2021/22,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,67
E09000006,Bromley,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,70
E06000060,Buckinghamshire,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,61
E10000003,Cambridgeshire,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,58
E06000049,Cheshire East,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,62
E92000001,England,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,60
E10000013,Gloucestershire,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,58
E10000015,Hertfordshire,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,61
E10000025,Oxfordshire,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,60
E08000029,Solihull,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,61
E08000007,Stockport,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,62
E10000030,Surrey,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,65
E08000009,Trafford,2022/23,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,69
E09000006,Bromley,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,69
E06000060,Buckinghamshire,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,63
E10000003,Cambridgeshire,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,58
E06000049,Cheshire East,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,63
E92000001,England,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,61
E10000013,Gloucestershire,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,57
E10000015,Hertfordshire,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,63
E10000025,Oxfordshire,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,60
E08000029,Solihull,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,63
E08000007,Stockport,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,64
E10000030,Surrey,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,66
E08000009,Trafford,2023/24,"Pupils reaching the expected standard at the end of key stage 2 in reading, writing and mathematics",Percentage,Persons,70
