area_code,area_name,period,indicator,measure,unit,value
E09000006,Bromley,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,59.5
E06000060,Buckinghamshire,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,NA
E10000003,Cambridgeshire,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,55.5
E06000049,Cheshire East,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,55
E92000001,England,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,51.9
E10000013,Gloucestershire,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,57.3
E10000015,Hertfordshire,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,60.1
E10000025,Oxfordshire,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,54
E08000029,Solihull,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,53.3
E08000007,Stockport,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,56.8
E10000030,Surrey,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,59.3
E08000009,Trafford,2020/21,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,69.8
E09000006,Bromley,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,59.8
E06000060,Buckinghamshire,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,64.4
E10000003,Cambridgeshire,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,53.8
E06000049,Cheshire East,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,51.8
E92000001,England,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,50
E10000013,Gloucestershire,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,56
E10000015,Hertfordshire,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,57.4
E10000025,Oxfordshire,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,52.9
E08000029,Solihull,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,52.5
E08000007,Stockport,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,52
E10000030,Surrey,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,58.1
E08000009,Trafford,2021/22,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,64.2
E09000006,Bromley,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,55.2
E06000060,Buckinghamshire,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,59.7
E10000003,Cambridgeshire,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,48.7
E06000049,Cheshire East,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,45.5
E92000001,England,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,45.5
E10000013,Gloucestershire,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,52.1
E10000015,Hertfordshire,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,54.6
E10000025,Oxfordshire,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,48.1
E08000029,Solihull,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,45.5
E08000007,Stockport,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,46.8
E10000030,Surrey,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,53.9
E08000009,Trafford,2022/23,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,63.4
E09000006,Bromley,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,55.7
E06000060,Buckinghamshire,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,59.5
E10000003,Cambridgeshire,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,49.4
E06000049,Cheshire East,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,47.4
E92000001,England,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,46.2
E10000013,Gloucestershire,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,52.9
E10000015,Hertfordshire,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,53.7
E10000025,Oxfordshire,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,46.8
E08000029,Solihull,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,48.4
E08000007,Stockport,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,49.3
E10000030,Surrey,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,55.9
E08000009,Trafford,2023/24,Percentage achieving 9-5 in English & mathematics at Key Stage 4,Percentage,Persons,66.4
